id;pv_load;st_load;won_load;woff_load
2961;3788.780995;545.5844633;43664.6555;12299.90296
2962;23545.91486;3390.611739;36630.85946;10318.55196
2963;48067.61326;6921.73631;26343.78296;7420.783933
2964;73939.86389;10647.3404;25663.76946;7229.230834
2965;91302.50566;13147.56081;29453.27201;8296.696342
2966;99605.82317;14343.23854;35624.31965;10035.01962
2967;92519.75212;13322.84431;42280.66326;11910.04599
2968;77182.66533;11114.30381;44012.15139;12397.78912
2969;54296.53651;7818.701258;45315.26096;12764.86224
2970;26204.10268;3773.390786;40621.07084;11442.55517
2971;2893.272479;416.6312369;39003.41758;10986.87819
2972;0;0;45599.84811;12845.02764
2973;0;0;50297.03388;14168.17856
2974;0;0;54613.77157;15384.16101
2975;0;0;59652.46192;16803.5104
2976;0;0;66599.38399;18760.38986
2977;0;0;61321.04131;17273.53276
2978;0;0;57645.37361;16238.13341
2979;0;0;55988.77684;15771.48644
2980;0;0;52771.44424;14865.19556
2981;0;0;52130.37425;14684.61246
2982;0;0;47729.75824;13445.00232
2983;0;0;43383.06401;12220.58141
2984;0;0;43520.8641;12259.39834
2985;3788.780995;545.5844633;43664.6555;12299.90296
2986;23545.91486;3390.611739;36630.85946;10318.55196
2987;48067.61326;6921.73631;26343.78296;7420.783933
2988;73939.86389;10647.3404;25663.76946;7229.230834
2989;91302.50566;13147.56081;29453.27201;8296.696342
2990;99605.82317;14343.23854;35624.31965;10035.01962
2991;92519.75212;13322.84431;42280.66326;11910.04599
2992;77182.66533;11114.30381;44012.15139;12397.78912
2993;54296.53651;7818.701258;45315.26096;12764.86224
2994;26204.10268;3773.390786;40621.07084;11442.55517
2995;2893.272479;416.6312369;39003.41758;10986.87819
2996;0;0;45599.84811;12845.02764
2997;0;0;50297.03388;14168.17856
2998;0;0;54613.77157;15384.16101
2999;0;0;59652.46192;16803.5104
3000;0;0;66599.38399;18760.38986
3001;0;0;61321.04131;17273.53276
3002;0;0;57645.37361;16238.13341
3003;0;0;55988.77684;15771.48644
3004;0;0;52771.44424;14865.19556
3005;0;0;52130.37425;14684.61246
3006;0;0;47729.75824;13445.00232
3007;0;0;43383.06401;12220.58141
3008;0;0;43520.8641;12259.39834
3009;3788.780995;545.5844633;43664.6555;12299.90296
3010;23545.91486;3390.611739;36630.85946;10318.55196
3011;48067.61326;6921.73631;26343.78296;7420.783933
3012;73939.86389;10647.3404;25663.76946;7229.230834
3013;91302.50566;13147.56081;29453.27201;8296.696342
3014;99605.82317;14343.23854;35624.31965;10035.01962
3015;92519.75212;13322.84431;42280.66326;11910.04599
3016;77182.66533;11114.30381;44012.15139;12397.78912
3017;54296.53651;7818.701258;45315.26096;12764.86224
3018;26204.10268;3773.390786;40621.07084;11442.55517
3019;2893.272479;416.6312369;39003.41758;10986.87819
3020;0;0;45599.84811;12845.02764
3021;0;0;50297.03388;14168.17856
3022;0;0;54613.77157;15384.16101
3023;0;0;59652.46192;16803.5104
3024;0;0;66599.38399;18760.38986
3025;0;0;61321.04131;17273.53276
3026;0;0;57645.37361;16238.13341
3027;0;0;55988.77684;15771.48644
3028;0;0;52771.44424;14865.19556
3029;0;0;52130.37425;14684.61246
3030;0;0;47729.75824;13445.00232
3031;0;0;43383.06401;12220.58141
3032;0;0;43520.8641;12259.39834
3033;3788.780995;545.5844633;43664.6555;12299.90296
3034;23545.91486;3390.611739;36630.85946;10318.55196
3035;48067.61326;6921.73631;26343.78296;7420.783933
3036;73939.86389;10647.3404;25663.76946;7229.230834
3037;91302.50566;13147.56081;29453.27201;8296.696342
3038;99605.82317;14343.23854;35624.31965;10035.01962
3039;92519.75212;13322.84431;42280.66326;11910.04599
3040;77182.66533;11114.30381;44012.15139;12397.78912
3041;54296.53651;7818.701258;45315.26096;12764.86224
3042;26204.10268;3773.390786;40621.07084;11442.55517
3043;2893.272479;416.6312369;39003.41758;10986.87819
3044;0;0;45599.84811;12845.02764
3045;0;0;50297.03388;14168.17856
3046;0;0;54613.77157;15384.16101
3047;0;0;59652.46192;16803.5104
3048;0;0;66599.38399;18760.38986
3049;0;0;61321.04131;17273.53276
3050;0;0;57645.37361;16238.13341
3051;0;0;55988.77684;15771.48644
3052;0;0;52771.44424;14865.19556
3053;0;0;52130.37425;14684.61246
3054;0;0;47729.75824;13445.00232
3055;0;0;43383.06401;12220.58141
3056;0;0;43520.8641;12259.39834
3057;3788.780995;545.5844633;43664.6555;12299.90296
3058;23545.91486;3390.611739;36630.85946;10318.55196
3059;48067.61326;6921.73631;26343.78296;7420.783933
3060;73939.86389;10647.3404;25663.76946;7229.230834
3061;91302.50566;13147.56081;29453.27201;8296.696342
3062;99605.82317;14343.23854;35624.31965;10035.01962
3063;92519.75212;13322.84431;42280.66326;11910.04599
3064;77182.66533;11114.30381;44012.15139;12397.78912
3065;54296.53651;7818.701258;45315.26096;12764.86224
3066;26204.10268;3773.390786;40621.07084;11442.55517
3067;2893.272479;416.6312369;39003.41758;10986.87819
3068;0;0;45599.84811;12845.02764
3069;0;0;50297.03388;14168.17856
3070;0;0;54613.77157;15384.16101
3071;0;0;59652.46192;16803.5104
3072;0;0;66599.38399;18760.38986
3073;0;0;61321.04131;17273.53276
3074;0;0;57645.37361;16238.13341
3075;0;0;55988.77684;15771.48644
3076;0;0;52771.44424;14865.19556
3077;0;0;52130.37425;14684.61246
3078;0;0;47729.75824;13445.00232
3079;0;0;43383.06401;12220.58141
3080;0;0;43520.8641;12259.39834
3081;3788.780995;545.5844633;43664.6555;12299.90296
3082;23545.91486;3390.611739;36630.85946;10318.55196
3083;48067.61326;6921.73631;26343.78296;7420.783933
3084;73939.86389;10647.3404;25663.76946;7229.230834
3085;91302.50566;13147.56081;29453.27201;8296.696342
3086;99605.82317;14343.23854;35624.31965;10035.01962
3087;92519.75212;13322.84431;42280.66326;11910.04599
3088;77182.66533;11114.30381;44012.15139;12397.78912
3089;54296.53651;7818.701258;45315.26096;12764.86224
3090;26204.10268;3773.390786;40621.07084;11442.55517
3091;2893.272479;416.6312369;39003.41758;10986.87819
3092;0;0;45599.84811;12845.02764
3093;0;0;50297.03388;14168.17856
3094;0;0;54613.77157;15384.16101
3095;0;0;59652.46192;16803.5104
3096;0;0;66599.38399;18760.38986
3097;0;0;61321.04131;17273.53276
3098;0;0;57645.37361;16238.13341
3099;0;0;55988.77684;15771.48644
3100;0;0;52771.44424;14865.19556
3101;0;0;52130.37425;14684.61246
3102;0;0;47729.75824;13445.00232
3103;0;0;43383.06401;12220.58141
3104;0;0;43520.8641;12259.39834
3105;3788.780995;545.5844633;43664.6555;12299.90296
3106;23545.91486;3390.611739;36630.85946;10318.55196
3107;48067.61326;6921.73631;26343.78296;7420.783933
3108;73939.86389;10647.3404;25663.76946;7229.230834
3109;91302.50566;13147.56081;29453.27201;8296.696342
3110;99605.82317;14343.23854;35624.31965;10035.01962
3111;92519.75212;13322.84431;42280.66326;11910.04599
3112;77182.66533;11114.30381;44012.15139;12397.78912
3113;54296.53651;7818.701258;45315.26096;12764.86224
3114;26204.10268;3773.390786;40621.07084;11442.55517
3115;2893.272479;416.6312369;39003.41758;10986.87819
3116;0;0;45599.84811;12845.02764
3117;0;0;50297.03388;14168.17856
3118;0;0;54613.77157;15384.16101
3119;0;0;59652.46192;16803.5104
3120;0;0;66599.38399;18760.38986
3121;0;0;61321.04131;17273.53276
3122;0;0;57645.37361;16238.13341
3123;0;0;55988.77684;15771.48644
3124;0;0;52771.44424;14865.19556
3125;0;0;52130.37425;14684.61246
3126;0;0;47729.75824;13445.00232
3127;0;0;43383.06401;12220.58141
3128;0;0;43520.8641;12259.39834
3129;3788.780995;545.5844633;43664.6555;12299.90296
3130;23545.91486;3390.611739;36630.85946;10318.55196
3131;48067.61326;6921.73631;26343.78296;7420.783933
3132;73939.86389;10647.3404;25663.76946;7229.230834
3133;91302.50566;13147.56081;29453.27201;8296.696342
3134;99605.82317;14343.23854;35624.31965;10035.01962
3135;92519.75212;13322.84431;42280.66326;11910.04599
3136;77182.66533;11114.30381;44012.15139;12397.78912
3137;54296.53651;7818.701258;45315.26096;12764.86224
3138;26204.10268;3773.390786;40621.07084;11442.55517
3139;2893.272479;416.6312369;39003.41758;10986.87819
3140;0;0;45599.84811;12845.02764
3141;0;0;50297.03388;14168.17856
3142;0;0;54613.77157;15384.16101
3143;0;0;59652.46192;16803.5104
3144;0;0;66599.38399;18760.38986
3145;0;0;61321.04131;17273.53276
3146;0;0;57645.37361;16238.13341
3147;0;0;55988.77684;15771.48644
3148;0;0;52771.44424;14865.19556
3149;0;0;52130.37425;14684.61246
3150;0;0;47729.75824;13445.00232
3151;0;0;43383.06401;12220.58141
3152;0;0;43520.8641;12259.39834
3153;3788.780995;545.5844633;43664.6555;12299.90296
3154;23545.91486;3390.611739;36630.85946;10318.55196
3155;48067.61326;6921.73631;26343.78296;7420.783933
3156;73939.86389;10647.3404;25663.76946;7229.230834
3157;91302.50566;13147.56081;29453.27201;8296.696342
3158;99605.82317;14343.23854;35624.31965;10035.01962
3159;92519.75212;13322.84431;42280.66326;11910.04599
3160;77182.66533;11114.30381;44012.15139;12397.78912
3161;54296.53651;7818.701258;45315.26096;12764.86224
3162;26204.10268;3773.390786;40621.07084;11442.55517
3163;2893.272479;416.6312369;39003.41758;10986.87819
3164;0;0;45599.84811;12845.02764
3165;0;0;50297.03388;14168.17856
3166;0;0;54613.77157;15384.16101
3167;0;0;59652.46192;16803.5104
3168;0;0;66599.38399;18760.38986
3169;0;0;61321.04131;17273.53276
3170;0;0;57645.37361;16238.13341
3171;0;0;55988.77684;15771.48644
3172;0;0;52771.44424;14865.19556
3173;0;0;52130.37425;14684.61246
3174;0;0;47729.75824;13445.00232
3175;0;0;43383.06401;12220.58141
3176;0;0;43520.8641;12259.39834
3177;3788.780995;545.5844633;43664.6555;12299.90296
3178;23545.91486;3390.611739;36630.85946;10318.55196
3179;48067.61326;6921.73631;26343.78296;7420.783933
3180;73939.86389;10647.3404;25663.76946;7229.230834
3181;91302.50566;13147.56081;29453.27201;8296.696342
3182;99605.82317;14343.23854;35624.31965;10035.01962
3183;92519.75212;13322.84431;42280.66326;11910.04599
3184;77182.66533;11114.30381;44012.15139;12397.78912
3185;54296.53651;7818.701258;45315.26096;12764.86224
3186;26204.10268;3773.390786;40621.07084;11442.55517
3187;2893.272479;416.6312369;39003.41758;10986.87819
3188;0;0;45599.84811;12845.02764
3189;0;0;50297.03388;14168.17856
3190;0;0;54613.77157;15384.16101
3191;0;0;59652.46192;16803.5104
3192;0;0;66599.38399;18760.38986
3193;0;0;61321.04131;17273.53276
3194;0;0;57645.37361;16238.13341
3195;0;0;55988.77684;15771.48644
3196;0;0;52771.44424;14865.19556
3197;0;0;52130.37425;14684.61246
3198;0;0;47729.75824;13445.00232
3199;0;0;43383.06401;12220.58141
3200;0;0;43520.8641;12259.39834
3201;3788.780995;545.5844633;43664.6555;12299.90296
3202;23545.91486;3390.611739;36630.85946;10318.55196
3203;48067.61326;6921.73631;26343.78296;7420.783933
3204;73939.86389;10647.3404;25663.76946;7229.230834
3205;91302.50566;13147.56081;29453.27201;8296.696342
3206;99605.82317;14343.23854;35624.31965;10035.01962
3207;92519.75212;13322.84431;42280.66326;11910.04599
3208;77182.66533;11114.30381;44012.15139;12397.78912
3209;54296.53651;7818.701258;45315.26096;12764.86224
3210;26204.10268;3773.390786;40621.07084;11442.55517
3211;2893.272479;416.6312369;39003.41758;10986.87819
3212;0;0;45599.84811;12845.02764
3213;0;0;50297.03388;14168.17856
3214;0;0;54613.77157;15384.16101
3215;0;0;59652.46192;16803.5104
3216;0;0;66599.38399;18760.38986
3217;0;0;61321.04131;17273.53276
3218;0;0;57645.37361;16238.13341
3219;0;0;55988.77684;15771.48644
3220;0;0;52771.44424;14865.19556
3221;0;0;52130.37425;14684.61246
3222;0;0;47729.75824;13445.00232
3223;0;0;43383.06401;12220.58141
3224;0;0;43520.8641;12259.39834
3225;3788.780995;545.5844633;43664.6555;12299.90296
3226;23545.91486;3390.611739;36630.85946;10318.55196
3227;48067.61326;6921.73631;26343.78296;7420.783933
3228;73939.86389;10647.3404;25663.76946;7229.230834
3229;91302.50566;13147.56081;29453.27201;8296.696342
3230;99605.82317;14343.23854;35624.31965;10035.01962
3231;92519.75212;13322.84431;42280.66326;11910.04599
3232;77182.66533;11114.30381;44012.15139;12397.78912
3233;54296.53651;7818.701258;45315.26096;12764.86224
3234;26204.10268;3773.390786;40621.07084;11442.55517
3235;2893.272479;416.6312369;39003.41758;10986.87819
3236;0;0;45599.84811;12845.02764
3237;0;0;50297.03388;14168.17856
3238;0;0;54613.77157;15384.16101
3239;0;0;59652.46192;16803.5104
3240;0;0;66599.38399;18760.38986
3241;0;0;61321.04131;17273.53276
3242;0;0;57645.37361;16238.13341
3243;0;0;55988.77684;15771.48644
3244;0;0;52771.44424;14865.19556
3245;0;0;52130.37425;14684.61246
3246;0;0;47729.75824;13445.00232
3247;0;0;43383.06401;12220.58141
3248;0;0;43520.8641;12259.39834
3249;3788.780995;545.5844633;43664.6555;12299.90296
3250;23545.91486;3390.611739;36630.85946;10318.55196
3251;48067.61326;6921.73631;26343.78296;7420.783933
3252;73939.86389;10647.3404;25663.76946;7229.230834
3253;91302.50566;13147.56081;29453.27201;8296.696342
3254;99605.82317;14343.23854;35624.31965;10035.01962
3255;92519.75212;13322.84431;42280.66326;11910.04599
3256;77182.66533;11114.30381;44012.15139;12397.78912
3257;54296.53651;7818.701258;45315.26096;12764.86224
3258;26204.10268;3773.390786;40621.07084;11442.55517
3259;2893.272479;416.6312369;39003.41758;10986.87819
3260;0;0;45599.84811;12845.02764
3261;0;0;50297.03388;14168.17856
3262;0;0;54613.77157;15384.16101
3263;0;0;59652.46192;16803.5104
3264;0;0;66599.38399;18760.38986
3265;0;0;61321.04131;17273.53276
3266;0;0;57645.37361;16238.13341
3267;0;0;55988.77684;15771.48644
3268;0;0;52771.44424;14865.19556
3269;0;0;52130.37425;14684.61246
3270;0;0;47729.75824;13445.00232
3271;0;0;43383.06401;12220.58141
3272;0;0;43520.8641;12259.39834
3273;3788.780995;545.5844633;43664.6555;12299.90296
3274;23545.91486;3390.611739;36630.85946;10318.55196
3275;48067.61326;6921.73631;26343.78296;7420.783933
3276;73939.86389;10647.3404;25663.76946;7229.230834
3277;91302.50566;13147.56081;29453.27201;8296.696342
3278;99605.82317;14343.23854;35624.31965;10035.01962
3279;92519.75212;13322.84431;42280.66326;11910.04599
3280;77182.66533;11114.30381;44012.15139;12397.78912
3281;54296.53651;7818.701258;45315.26096;12764.86224
3282;26204.10268;3773.390786;40621.07084;11442.55517
3283;2893.272479;416.6312369;39003.41758;10986.87819
3284;0;0;45599.84811;12845.02764
3285;0;0;50297.03388;14168.17856
3286;0;0;54613.77157;15384.16101
3287;0;0;59652.46192;16803.5104
3288;0;0;66599.38399;18760.38986
3289;0;0;61321.04131;17273.53276
3290;0;0;57645.37361;16238.13341
3291;0;0;55988.77684;15771.48644
3292;0;0;52771.44424;14865.19556
3293;0;0;52130.37425;14684.61246
3294;0;0;47729.75824;13445.00232
3295;0;0;43383.06401;12220.58141
3296;0;0;43520.8641;12259.39834
3297;3788.780995;545.5844633;43664.6555;12299.90296
3298;23545.91486;3390.611739;36630.85946;10318.55196
3299;48067.61326;6921.73631;26343.78296;7420.783933
3300;73939.86389;10647.3404;25663.76946;7229.230834
3301;91302.50566;13147.56081;29453.27201;8296.696342
3302;99605.82317;14343.23854;35624.31965;10035.01962
3303;92519.75212;13322.84431;42280.66326;11910.04599
3304;77182.66533;11114.30381;44012.15139;12397.78912
3305;54296.53651;7818.701258;45315.26096;12764.86224
3306;26204.10268;3773.390786;40621.07084;11442.55517
3307;2893.272479;416.6312369;39003.41758;10986.87819
3308;0;0;45599.84811;12845.02764
3309;0;0;50297.03388;14168.17856
3310;0;0;54613.77157;15384.16101
3311;0;0;59652.46192;16803.5104
3312;0;0;66599.38399;18760.38986
3313;0;0;61321.04131;17273.53276
3314;0;0;57645.37361;16238.13341
3315;0;0;55988.77684;15771.48644
3316;0;0;52771.44424;14865.19556
3317;0;0;52130.37425;14684.61246
3318;0;0;47729.75824;13445.00232
3319;0;0;43383.06401;12220.58141
